president	0.01443640478755097	-0.013131976803051308	0	0.1356884455633122	0.2490833869439304	0.0666326282740761	0.11697949981152796	0	0.08401887408440056	-0.005816865530801351	0.26557346189469394	0.14896538652425836	0.10540251772938641	0	0.2787947604662371	0.16804737925417174	0	0.18264040866920972	0	0.12710459584637848	
tapestry	0	0	0	0	0	0.07660696841482235	0.13354417413615688	0	0	0.151546778397075	0	0	0	0	0	0	0	0	0	0	
dan	0.09417577183742444	0.16693890879194978	0	0	0.09329294896577477	0.012417977528501399	0	0	0	0	0	0.05908988562875336	0.07890427914447415	0	0	0	0	0	0	0	
invincibility	0	0	0	0	0	0	0.11092697110848797	0	0.21153515420688404	0	0	0.37876528295338174	0	0	0	0	0	0	0	0	
tourist	0.3060472201730592	0.1663731957773053	0	0	0	0	0	0	0.14819135592497057	0.10974026884690319	0	0	0.040158091344485156	0	0	0	0	0	0	0.03570313680806851	
dessert	0	0.06313993486983506	0	0.23909134309234897	0.4639817473412675	0.004443972766959566	0	0	0	0.04559353829498042	0.4079757707862062	0	0	0	0	0	0	0	0	0	
want	-0.0752949600220791	0.06645208738967893	-0.027999611591324018	-0.0013082845960507572	0.03958112542923014	0.10079510390613527	-0.05107729274050811	-0.14119669776223587	0.10342505553178935	0.15969946234204427	0.18964647789680172	0.1129526449238134	-0.012774596050956107	0.025781762159739055	0.16502927661541317	0.185204690415402	0.5485116727618787	0.2091840404261958	0.034688048962576636	0.04268212546557493	
alike	0	0	0	0	0	0.01826663320831734	0.13076523826618258	0	0.08096050666932107	0	0	0.10865429112210342	0	0	0	0	0	0.21791627488510423	0	0	
everyone	0.24550969285169527	0.17347876313339078	0	0.1771020068983895	0.22291259138019293	0.026423456852130878	0.1322364347620061	0	0.2712380203522111	0.0106368849999871	0	0.13060281953787597	0.17719885751659512	0.3552902156215257	0.2679016568174069	0	0.9056117440156517	0.24939115385885835	0.5165899607213318	0.1531313109099003	
short	0.06515322566470949	0.016638654277275657	0.05250186024120994	0.07889578627491313	0.32054102257816797	0.07026870350984202	0.1466523468043631	0	0.057846458392598624	0	0	0.1575067954729038	0.053549228061122445	0.08564262608739606	0	0	0	0	0	0.12659015122666384	
safety	0	0.028448546492577758	0	0	0	0	0.0636419930390555	0.7973818687746275	0.18965247485409595	0.03281647500831479	0	0	0.19668268014424262	0	0	0	0	0	0	0	
fame	0	0	0	0.05521457110132752	0.333209706888546	0.008742823684507817	0	0	0.09691146968262189	0.17350557292611876	0	0	0.06899874544154508	0	0	0	0	0	0	0.04194737506288654	
championship	0.26431506936186117	0	0	0	0.19989106207146176	0.019134708332681105	0	0	0	0.07088087000646826	0	0	0	0	0.3582367844606048	0	0	0	0	0	
happen	-0.05656665959088773	0.055240172373577145	-0.028228898939672068	0.0705440722040105	0.06229025850148066	0.03797072165780108	0.05557751666614596	0	0.13415473299730735	0.054618532816423634	0.2539674691902406	0.2455942556618267	0.20490139660784962	0.19518606487380846	0.11167139656149416	0.31658476627309795	-0.10295794291852782	0.19119463504018092	0.13116958820077892	0.18902559738767902	
calculated	0	0	0	0	0	0	0	0	0	0	0	0	0	0.20338849987706625	0	0	0	0	0	0	
find	0.1337321686178162	0.1677094056637182	-0.013932811369867983	0.16436395082804472	0.5719339327242027	0.0904680743951265	0.20048628871159702	0.3046732880012275	0.5988444536378696	0.18224371526949748	0.3456231351535582	0.16318892635892912	0.15614293727528014	0.019928496778754565	0.1511864324489163	0.11765436735295487	0.2701639268355781	0.8816030853402933	0.19638492061865248	0.22612450460858874	
mexican	0	0.25277460434350046	0	0.017677863065387794	0	0	0	0	0.08446874234798296	0	0	0	0.02560949786575353	0	0.26257883366956536	0	0	0	0	0.10906622577152414	
motor	0	0	0	0.03165219674344752	0.08620172730130388	0.006664917303083669	0	0	0.09183751223960948	0.049416475611259586	0	0	0.15459788435000288	0	0.28121748692485615	0	0	0	0	0	
confess	0	0	0	0.06831771536798681	0	0.0006978544033450313	0.0409046375799755	0	0.07800419259437187	0.13082197038452725	0	0	0.02734553769309896	0	0.29827880382719757	0	0	0	0	0	
antagonist	0	0	0	0.06572276243651812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
think	0.1078039844566612	0.17916265562768263	-0.07984167363639089	0.19941604080737266	0.2268151281358889	0.06495326690241962	0.028546333076086734	-0.004720989804964937	0.04338826163692041	0.23733130463355048	0.2979466071866185	0.1820049982283946	0.1964660546993656	0.0851384366426399	0.12253560672007625	-0.0016344172625840647	-0.009136902410969261	0.2925394479318163	0.09362293910250877	0.11249926116297401	
back	0.03833404414612092	0.09810766146894342	-0.05068922510550272	0.12280601854983403	-0.030291933382701322	0.04876174607573183	0.03559154047748153	0.005080322756962019	-0.005767747498683966	-0.012630101385866743	0.11907297614064874	0.111501384560553	0.07959339984644231	0.05317515150517984	-0.12963252616437118	0.14525360136883214	0.2533915431593611	0.15163377745235102	0.07665510601543868	0.06404459601831365	
two	0.14338923929224762	-0.007329780393969452	0.13391430726177758	0.07631771736204956	0.08132942170682024	0.0329657375229933	0.16998814979505772	0.27847630862194706	0.07285739436756634	0.19577772435874688	-0.014875645584926172	0.13538642009651303	0.07403237723631194	0.05414157557956037	-0.0516875971955942	0.051114756940302875	0.32406318562680325	0.18238998195745543	0	0.07182593503498388	
paolo	0	0.05036209670390655	0	0.05943094549006142	0	0.008465239440131441	0	0	0	0	0	0	0.1840613870520316	0	0	0	0.7356201709433537	0	0	0.032811175341839825	
sheena	0	0	0	0	0	0	0.13641128966159594	0	0	0	0	0	0	0	0	0	0	0	0	0	
nothing	0.20915995827633418	0.04564092005344635	0.010019435099235204	0.24661681908491345	0.15447228000574068	-0.01165870895600407	0.10550721892451491	0.29344645872946673	-0.03221512054719099	0.04173780954555842	0.15244508964734466	0.2297930866460755	0.19346585138397476	0.4703924503017302	-0.04617195058811084	0.4600283000183689	0.2426203168606737	0.22549803593602205	0.2231550784370618	0.255538661765142	
sympathy	0.3079800272618717	0.08179206649173633	0	0	0	0.06645713064853495	0	0	0	0	0.6054061474040183	0	0	0	0	0	0	0	0	0	
ordre	0	0	0	0	0	0	0	0	0	0	0	0	0.0971181853018545	0	0	0	0	0	0	0	
scientist	0.46572476079566016	0.06720800421278195	0	0.034744217046787346	0.10689026844880772	-0.003734344501116704	0.0723334767262877	0	0.2776321569284289	0.015122664308947497	0	0.03724860873047989	0.029156337483336646	0.373876484967788	0	0.15474403731610337	0	0	0	0.0518380364811479	
thousand	0.20991893269393547	0.011993829023757766	0.06527084604107274	0.017563981784874005	0.08735309525097028	-0.026808596992418138	0.09638074054580101	0	0.030730016058165634	-0.02052545547461665	0.2057585294565115	0.34185850108666294	0.07348770830307164	0.2319862596218558	0.030249381263770615	0	0	0	0	0.09650261891719494	
extras	0	0	0	0	0	0	0	1.3814635505348973	0	0	0	0	0	0	0	0	0	0	0	0	
suppose	-0.05461129462594064	-0.005183823216486952	0.03291699514261279	0.17147565106767748	0.25578047646931246	0.09685787695166298	0.05800184675102259	0.2528026471638669	0.022579539492769897	0.013777524209742096	0.877431898984685	0.1022473479610751	0.17341678780091102	0.16111652007174992	0.21451553588643685	0.16973857923974656	0.02612783347740688	0.1277752660536857	0.21933470436789548	0.0683606900065866	
sweetheart	0	0.049467139048109385	0	0.021670174408682685	0.10584800051753959	0.03281574259461593	0.053494159343930994	0	0.1020121178186591	0.12332364515034536	0	0.03809354943767661	0.018495496552500074	0.0885978441020121	0	0	0	0	0	0.011420316324973616	
today	0.2645154229294491	0.12169348489603495	0.003442035219887548	0.12415739381777355	0.19926689888423785	0.0697072219735806	0.07728392579472333	0.32819525376316294	0.04014280328261917	0.10406409877064411	0.3882493015601618	0.05901142798127579	0.3002463506638031	0.16415777512565635	0.11445839020675098	0.1276560515232063	0	0.1468998996506704	0	0.18808633574744354	
follow	0.138917148741262	-0.008727983661474942	0	0.17281987040300664	0.2996376765532071	-0.006352057274741339	0.15970682459813826	0	0.16315415568731292	0.02179891376419206	0.16007272711288986	0.12631876533025388	0.0684011182093496	0.03802075377418612	0	0.2500413950640312	0	0.13825044153574523	0	0.04755269795820816	
city	0	0.11357523125859502	0	-0.009174423406933668	0.15842154107722756	0.05416458325663451	0.008974926282532302	0	0.07148715649078523	-0.012123684614922116	0.23992573095260283	0.013089596622370544	0.1361666922498794	0.11529275011616562	0.17471052939195864	0.15928552599427703	0.41629328719252595	0	0	-0.005192091433998101	
nightmare	0	0	0	0	0	0.03598293168440338	0	0	0	0	0	0.17506288859516095	0.21800435967727794	0.18081913769865912	0.18602212823852735	0	0	0	0	0.014555065018025632	
nineteen	0.08255184107274022	0	0	0	0.09744054235833617	0	0.032763667009247696	0	0.06247955104089095	0	0	0	0.02792740609425705	0	0	0.25532028199457046	0	0	0	0.02507850113615319	
wake	0	0.012094374468300341	0	-0.000991342186653671	0.17910990211928324	0.018666822357242586	0.09680695726993901	0	0.16952663130735118	-0.005976938821220127	0	0.17769340565250105	0.16168297485871594	0.16174351518032776	0	0.09981573681040384	0	0	0	0.01650651599335011	
reason	0.13833818895994604	0.000632241703604207	0.015532340973500612	0.15662454684017532	0.3106961315116588	-0.0029556882616567073	0.05683421389086839	0.3856242060928252	0.043327941194323094	0.0386388700205814	0.4105093506637244	0.01921683546569974	0.1879739952134348	0.37027398058013516	0.16850916886996253	0.3537826965838634	0.4798682662402089	0.1102102837035276	0	0.0856555410737275	
fellow	0.3747896264418782	0.011909680465274977	0.07110195560057715	0.05752036182344222	0	0.08376630336596008	0.07190679552338554	0	0.02483966591456109	0	0	0.23913931651094042	0.11628025765078318	0.23620506989984114	0	0	0	0	0	0.05476745365793793	
gotta	-0.03305454263576207	0.1880035010697737	-0.012494495654141676	0.03940978686360763	0.04752568172460293	0.03854336037472805	0.050671275399893724	0.8426975293547885	0.21887826822687828	0.003732563654484092	0.06541030720011089	-0.0030520685777084893	0.09077546149100185	0.16763747743639562	0.077976478791203	0.308038393434088	0.11776295377952274	0	0	0.10122572455143217	
n	0.06656028403215555	0.06672570614448944	0	0	0.08530704736027292	-0.0025648003617081243	0.15142094462216682	0	0.2191008017515222	0	0	0.09325651014012001	0.1172776484756368	0.13101050554308227	0.15903663508286733	0	0	0.16876430503675519	0	0.026177051011082503	
evaluation	0	0	0	0	0	0.01745015821759464	0	0	0.11817356563550832	0.06798123456246694	0	0	0	0.21512563195959675	0.4885567645014684	0	0	0	0	0	
anecdote	0	0.19090289860038295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
goodbye	0.08311846918803295	0.08593363404937242	0.10109336053535435	0.014224220859057501	0.08556965893558163	0.03075749059284625	0.025311215128960934	0.5608065926901131	0.11784203931037496	0.018183651915263697	0	0.10718045237501869	0.11344076226683403	0	0.2510477914732685	0.12932904494064368	0	0.16578794517751025	0	0.06843370060753182	
rexroth	0	0	0	0	0	0.0910871584877814	0	0	0	0	0	0	0.07014403151118996	0	0	0	0	0	0	0.06518905005160512	
life	0.23959068432272776	0.11766045754838086	0.20789378473041428	0.35674675981685017	0.4106098667277434	0.15151169739013834	0.10761718816545432	0.5212256741486618	0.1545934693523356	0.17331323486199357	0.07968447914514366	0.38503493222088503	0.1949105665062526	0.16675101677676515	0.16068731063514163	0.2615229157178868	0.14922453418009438	0.23258042605801893	0.7184381432124877	0.1957888637763896	
suicide	0.07815482700746595	0.08124577292694915	0	0.10719405381505463	0	0.03410836096977581	0.02088179681002392	0	0.03982110089353399	0.040386733343893866	0	0.30816693558488095	0.2036449725371149	0	0.33071767189364726	0	0	0	0	0	
pacify	0	0	0	0	0	0.04712136981207019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
simone	0.1900534857697654	0	0	0.06680302058840062	0	-0.00035380264135640224	0.030806780762988595	0	0.05874781447825732	0	0	0	0	0.11839023470485036	0.23786656962096148	0	0.5216202355482178	0	0	0.07080590254174757	
special	0.13626191358511586	-0.01852554148127794	0	0.18555001740716495	0.07981651866247895	0.03808143863808698	0.053813217984867615	0	0.15645749483647475	0.05245454153167717	0.19490872712537927	0.01753815747979036	0.15660394546330145	0.1306069293190369	0	0.13388682033308058	0.7859697122465674	0	0.30346160991616006	0.030191135021539462	
queen	0.09236956828926467	0.13685731110222626	0	0	0.2982487703555902	0.15310151242872283	0.06926753150373502	0	0.030118877464551365	0.01715401846772573	0	0.31579139753446817	0.12178119172089773	0	0	0	0	0	0	0.019864647226471435	
knickers	0	0.12352962995968039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
non	0.3797453843513983	0	0	0.06714652110950416	0.14103621348808235	0.10325098240858567	0.020260773210479102	0	0.03863682333161131	0	0	0	0.061443386581793186	0	0	0	0	0	0	0.08985069490939326	
science	0.7954423849081173	0.21963446003252132	0	0.04124459313763541	0.2128240881925913	0.05744541786886724	0.0953198663300701	0	0.0769691152854952	0.004177671953827807	0.3772373450156337	0.22699910575195653	0.046886344862634585	0.06782519898142203	0	0	0	0	0	0.0686942756118113	
castle	0.11184909536740827	0.15403984536404963	0	0	0.08870037158647474	0.03565176201687717	0	0	0	0.03323141088584243	0	0.19802153596802685	0.0649513129077179	0	0	0	0.6049176406499688	0	0	0	
woman	0.13158973843310529	-0.05154201317296808	0.03352846034442501	0.13093013977836734	0.2614080939221314	0.20411454218450653	0.1870808535354529	0.9777824200095842	0.18541825499066847	0.35242358407439955	0.5437527793766199	0.15396199528417498	0.053486356189862916	0.12201586413448595	-0.05244589415768676	0.05901007763578481	0.22985515944649512	0.24928811958007963	0.4446245963634463	0.07039989176307078	
fine	0.011143221373585824	-0.01602797351800133	0.004540996921601422	0.08741570683576354	0.3633290053767975	-0.002452314034955027	0.029299238773326408	0.8337467431219663	0.21659642191797907	0.1682095150438457	0	0.10282977293290495	0.1748411505999275	0.09176586461507688	0.14378645357356615	0.23838690012761016	-0.033777051655838934	0.3015392479892156	0	0.09413939652311791	
qualification	0	0	0	0	0	0	0	0	0	0	0	0	0.11912149487126394	0	0	0	0	0	0	0	
vividly	0	0.12352962995968039	0	0	0	0	0.08261077482937378	0	0.15753682641880581	0	0	0	0	0	0	0	0	0	0	0	
particularly	0.3104445358269624	0.03747359176722908	0.30061929678048205	0.0577576559565947	0.12655853988727908	0.08329365198427247	0.1023884194079198	0	0.5190595105591777	0	0	0	0.02220023767570649	0	0.24533198800226863	0	0	0	0	0.16775671951077575	
wenus	0	0	0	0.0500977624365181	0	0	0	0	0	0	0	0	0.07386237134836611	0	0	0	0	0	0	0	
country	0.27369270025496634	-0.0019509624294285228	0.030674495247528587	0.02399361111563411	0.05041828743067779	0.0365644589160359	0.009528348184388262	0	0.02323437445586176	-0.011751712516953356	0	0.16807023848963526	0.0869983741705156	0.14050419708825929	0.1793786942295038	0	0	0	0	0.005367308525114915	
member	0.05896585350875089	0	0	0.05485830681243806	0.04706267777350053	-0.010854466771266369	0.06647361369917948	0	0.14945555295548935	0.14071277734520127	0	0.08046640758982548	0.0865951766801889	0	0	0	0	0	0	0.012320577844902723	
speaker	0	0.06050514416704232	0	0	0	0.015949765103437673	0.051683300436200494	0	0.09855885199461491	0	0	0	0	0	0	0	0	0	0	0	
simpler	0	0	0	0	0	0	0	0	0	0.06987430370049869	0	0	0.14337398434948437	0	0	0	0	0	0	0	
falkland	0	0	0	0	0	0	0	0	0	0	0	0.1662402739052418	0	0	0	0	0	0	0	0	
waiting	0	0	0	0	0	0	0	0	0	0	0	0.13443303972870257	0.04099704234164603	0	0.31342265135441444	0.55661401161025	0	0	0	0	
guy	0.4061355376824086	0.21739697917533965	-0.03972673576940668	0.07882078202054549	0.04151646327748616	0.0964596111254496	0.024421421734340962	0.3308391476985335	0.10748572942685407	0.006302712875987472	0.04118044907734818	0.08202919387246273	0.3002065842819054	0.4774355178770707	0.39452891485256014	0.07361302092898192	0.2599127302772738	0.06643167106131373	0	0.1800757328381562	
uncomfortable	0.1917111777979111	0.07874110118440139	0	0.030914334268091537	0.1390131408812957	0.0034550602813925007	0	0	0	0.027497869262446947	0	0.04619801835551453	0.14279710666827133	0.10338849987706622	0	0	0	0	0	0.017396338860349032	
struggle	0	0.22086924641720845	0	0.014635584224736597	0.09467952374194616	-6.145219161431165e-05	0	0	0	0.037838298612189264	0	0.37262735508654066	0.19813160201867105	0	0	0	0	0	0	0.023767714520291267	
manage	0.11571537900703507	0.07914632931997173	0.08315591318581236	0	0	0.03056262162012064	0	0.7068361741013058	0.13379718081777128	0	0.4844082736595196	0	0.02606153781294023	0	0	0	0	0	0	0.08196081829745197	
pamphlet	0	0.09047257957232575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
know	0.19673122035606297	0.0012677263316298614	-0.0023398904395103334	0.06387835839052106	0.007858886252220951	0.125190727436134	0.12998378538737362	-0.3614337215618968	0.03955058471310711	0.2105282327509539	-0.12093252872137819	0.25295787042799756	0.1717379786381228	-0.08832294267892574	0.3360502459823187	0.1537463167437007	0.3559389697693215	0.426627393182369	0.4998849487014232	0.09965848693566012	
macaroni	0	0	0	0	0	0.022502679329011583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
beer	0.035893654477357935	0.23624026724593772	0.0555630212403477	0.06710665626533598	0.15271854205337163	-0.004768730195704052	0.11339380757165157	0	0	0.05341370812233577	0	0.0541037024357325	0.07780976455877187	0	0	0	0	0	0	0	
intense	0.10265985169265598	0.2103493682368155	0	0.08266249654805448	0.09147678077882697	0	0	0	0	0.1060122279271807	0	0	0.0624545774941202	0	0	0	0	0	0	0.15658620631318354	
feeling	0.18862887740070083	0.07770728584325218	0	0.16178149021689214	0.15963592111127	0.0889041378589581	0.1498729399910045	0.4683483418371883	0.0060058551680833615	0.16207657123514738	0.31821726307058	0.09999369286332577	0.3083162218705946	0.2664698047395476	0.6638371368399543	0	0	0.34180202981526087	0	0.11907943430377323	
together	0.11298985691253996	0.057490521865629626	0.06731372543462272	0.17554886302655096	0.2813824904130297	0.0729810548874099	0.11066023959545573	0.2719948816073905	0.15310145861194907	0.02553082823038867	0.08733176005538729	0.2155869291503183	0.24785847084512397	0.04992420401654316	0.20720089623487284	0.04782007878308969	0.7704312488188552	0.024371830260190012	0	0.041029727040671815	
phoebe	0.12061226734718111	0.2772700497147234	0.16054469402010935	0.18534132388697658	0.05376893024320911	0.02426750387457791	-0.015438189043477076	0.30799136099387114	0.24763723101905025	0.07984081617055097	0.10652988239484387	0.06697552171933165	0.19150905967973159	0.10068912263020949	0.0015182220917109432	0.34881103814670716	0.07518446799296659	0.17339625322529417	0	0.1683709182449387	
call	0.29654326248347196	0.2919768076789919	0.023332073040820737	0.08997610946888945	0.057925697887043645	0.16011203434646368	0.06546510048592374	0.04941044262517513	0.06399568860924314	0.12233561754105851	0.17045684303159991	0.09037818516426668	0.07405641828034686	0.06903122899853864	-0.10703595879884317	0.07024214346700686	0.011056857916425855	0.19780521398272427	0.18703263823211552	0.22297570519359836	
thanks	-0.053258432996105415	0.07516781430312613	0.03976887034740911	0.09841777293944245	0.10236918646894014	0.039213333875625096	0.12108547719424512	0.6048908666300039	0.2024280312958744	0.009978989289827619	0.3621717266432679	0.014755132462789486	0.02910143262727579	0.08247123617345249	0.023236709158648533	0.03710714488402056	0	0.11066636792040399	0.800419819603758	0.030276528344356506	
men	0.1014693829717977	0.06781901313159311	0.2556357023216339	0.042042711154316015	0.2694179526645691	0.08959391617531524	0.023273783010146085	0.31761802954516094	0.04829460301942759	0.14041411015713992	0	0.5621371469464308	0.12309691379099134	0.2225037744881715	0.6192675783839023	0.20434593692699998	0.08374150670522419	0.032482612115793646	0	0.22746046769689932	
instead	0	0.025449264299431715	0.05197086334811439	0.06028280392569238	0.07156792808465069	0.008323980307386085	0.07808461251004105	0	0.032554616901496886	0.03957927244549953	0	0.33897983073528	0.1990587625580741	0	0.41821864718978896	0.39961840335434534	0.3899500251223821	0	0	0.12988785152779636	
sits	0	0.3900045745831101	0	0.07806586293739504	0.38262094950067954	-0.0004976778069774246	0	0.8299478125525301	0	0	0.3733842167686474	0.13024651143883853	0.08376958229789329	0	0	0	0	0.11972264916460998	0	0.04304111997137889	
trash	0.09316750914642027	0.12686030188352565	0	0.012846322399198362	0	0	0.10559337927316703	0	0.054135518746955505	0	0	0.0735254201411743	0.01841836757189023	0.11343201679370093	0	0	0	0	0	0.06967545845459096	
behavior	0.08660650060298172	0.07530247928368414	0	0	0.09467952374194616	0.009462357332195212	0	0	0	0.15835067182787574	0	0.09888792315225256	0.03804638429227646	0.1902191227107613	0	0	0	0	0	0.22672894127739684	
someday	0	0.19170892175085802	0	0.10270308042042434	0.05569329056661958	0.008103640866807435	0.12495628255225494	0	0.042540118376770075	0	0	0.205680985954399	0.17026042927741994	0.1773815496049107	0.19687063242308198	0	0.4441834652855563	0	0	0	
people	0.2687846506706264	0.12524156226277336	0.06904590433083485	0.1664026107909267	0.5159546348214799	0.0738568994609404	0.25696635549561275	0.18185259227650485	0.21260587109383594	0.13608022102436887	0.2693715784776257	0.1786953456620714	0.36305465074265586	0.13419061190822548	0.457997820980965	0.3505811955574669	0.7079636460903013	0.3613604298432459	0.11824858119650769	0.10784248022523142	
broken	0	0.03568678754210676	0.1042525259109182	0.06370413439393219	0	0.00728116196392003	0.028388137879501056	0	0.054135518746955505	0	0	0	0	0	0.22620017453590405	0.252118605888963	0	0	0	0.10341131706958716	
house	-0.01641049948964523	0.17376327150914261	0.017113040146447444	0.09137847230300876	0.13844496801583323	0.014677998267658173	0.004626748117514925	0	-0.029769013630319627	-0.023525456450507604	0.0737493978949369	0.06720456968797374	0.14343069530709085	0.18912549193253791	-0.027405734819971883	0.041453346520378465	0.13166143827089943	0.41241055107588287	0.34861293710819047	0.00698142566338502	
threats	0	0	0	0	0	0.05269244124750979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
game	0.10975374525365672	0.0662584559492988	0.14239920012221202	0.1864920006178395	0.55073933856415	0.00938544048755053	0.0800717487894198	0	0.19281326623409278	-0.0023142143705549116	0	0.004400787418481799	-0.03150709037465561	0.18339326190104369	0.07521616322414314	0.11166758794618109	0.09243286976407224	0.09785417361856633	0	0.04399159858844877	
like	0.35258215768528633	0.22627691240969044	-0.008635354610395638	0.1988445275562947	0.2512022946061343	0.11316898022153742	0.17981526368172931	0.020504300686054133	0.19113852470895237	0.22991191637680605	0.0894481203846432	0.3335983845625464	0.20035425163146345	0.12579750895466935	-0.1446711462980692	0.00923437203987354	-0.006208559418292306	0.5623517462596072	0.23374064769669084	0.2259377138186761	
apart	0.0656886447920052	0.04170920310137488	0	0.0040444986606748	0.05784616018253938	0.056586862828391336	0.135501060382416	0	0.0438857041200001	0	0	0.03765949558387492	0.11888457590657796	0.25499515224219427	0	0	0	0	0	0.06651383616777798	
mother	0.06815371437676948	0.035614566440346246	-0.011151887429376211	0.053299344332275816	0.32757410874936493	0.07491686291425499	0.10572687991996894	0.7304523074900613	0.1172269320707642	0.11163497909962439	0.06881158136951697	0.29639190007194005	0.22733660167480468	0.1738421305725633	0.25140998210881327	0.22527976115928888	0.012320632950755103	0.12602849698618743	0	0.15853744707057055	
say	0.3104509346246321	0.19952184395593642	-0.020190570497544552	0.18983544016632856	0.3299200275897479	0.11839531231325079	0.0175561442249757	-0.10410375256678339	0.08790132463319036	0.19826235476215048	0.1509465603418133	0.14026565882178083	0.11151560294974272	0.13678819326899913	0.018111056440378595	0.024802340840201276	0.41636673735784197	0.4183702006525648	0.40666267359703745	0.17371090268664244	
spare	0	0	0	0	0	0.0019218043130848628	0.0215255457656268	0	0.04104871518096274	0.02485865816945833	0	0.04538416524405751	0	0.4055173164039477	0	0	0	0	0	0.035506227270434836	
seem	0.45920338762406293	0.0718203408755066	0.0025708920146482826	0.17502346289547158	0.4740675288162454	0.09288863402886649	0.08440746456939797	0.5583659632777944	0.17264772035062265	-0.005986383523600161	0.10357595596104568	0.258556871266081	0.42607095235027886	0.2248859505777979	0.051740338230387636	0.25694793890369416	0.3704160305876781	0.24311737070231426	0	0.31148181684782134	
ten	-0.014647855076189356	0.07869256929227568	0.009795481704571972	0.09672453202797279	0.16283746119678383	0.033038521246279345	-0.0026892436271184258	0	0.1348457161199198	-0.024758311117483705	0.12187824984218547	0.05523461838201578	0.10024593363984295	0.1581606153790152	0	0	0.10076508040520259	0.0358873268557894	0	-0.005726869818270173	
help	0.03654498458968573	0.05414118610746391	0.05355595273757371	0.06700851608864365	0.16322680350457247	0.05705164918974434	0.06614429255286866	0.14026001515682696	0.1211974516828157	0.047436571721092974	0	0.05077363039728098	0.10891254687106289	0.08177335286758024	0.14434634385710604	0.09082348219372438	0.43966177460269606	0.0009522984467564931	0	0.09582136277169855	
brett	0	0.14065326606135173	0	0	0	0	0.16226176825030442	0	0	0	0	0	0.0540898164862604	0	0	0	0	0.25330165335369875	0	0	
worth	0.1696187545342417	0.11448705525537291	0	0.1596552413392638	0.19118454198153356	0.010520859350522778	0.01988440032065506	0	0.1440066367964199	0.06606191016551198	0	0	0.013685061234647073	0.09394572263722734	0.0867079964405001	0.15207354257085187	0	0	0	0.07890514784270433	
compulsive	0	0	0	0	0	0	0	0	0	0.18942120660383158	0	0	0.1800280437462911	0	0	0	0	0	0	0.2160024954232125	
